tie_line,phase1_x_2-phenylethanol,phase1_x_thymol,phase1_x_camphor,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_thymol,phase1_w_camphor,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_thymol,phase2_x_camphor,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_thymol,phase2_w_camphor,phase2_w_water4C_aparicio2007
553,0.0020824457280533715,0.00011676065911077197,8.637929974987879e-06,0.997792155682861,0.013943480912775266,0.0009613749155377026,7.207396542253467e-05,0.9850230702062645,0.48059646625558894,0.14703794877553966,0.14707728779466844,0.22528829717420298,0.5474352442645383,0.20595879873120856,0.20877044498099442,0.03783551202325883
554,0.002017198765959563,0.0001228083837462071,8.937996283451096e-06,0.9978510548540108,0.013511015708776511,0.0010115003897845942,7.460203909425374e-05,0.9854028818623447,0.46674265901237655,0.15575911381088328,0.15579604095104516,0.2217021862256951,0.5273258816365982,0.21639827404530307,0.21934575403965623,0.03693009027844253
555,0.001956279078064458,0.0001284706988961422,9.208571079930577e-06,0.9979060416519594,0.013106976631583162,0.0010584602067682087,7.688386065134727e-05,0.9857576793009973,0.45361926300789357,0.16397274171087628,0.16400695139600552,0.21840104388522458,0.5086360932096787,0.22609245942180942,0.22916546230553475,0.03610598506297705
556,0.0018992325969345108,0.00013378662721947088,9.453788987919076e-06,0.997957526986858,0.012728401951214326,0.0011025725215961972,7.895376664333959e-05,0.9860900717605462,0.44117584965804557,0.1717204039035132,0.17175165506178441,0.21535209137665687,0.49122148382902076,0.23511820462668986,0.2383075358464067,0.03535277569788285
557,0.0018456711206455432,0.00013878966551313004,9.677047205163171e-06,0.9980058621666362,0.012372757329946145,0.0011441106833970465,8.083999186591385e-05,0.9864022919947908,0.4293655139601052,0.17903948429234132,0.17906758874302603,0.21252741300452732,0.47495646365678584,0.24354218303775185,0.24683961007549882,0.03466174322996345
558,0.0017952601981975876,0.00014350878991613652,9.881162441801905e-06,0.9980513498494444,0.012037857507304893,0.001183311354470454,8.256596441744354e-05,0.9866962651738072,0.4181448104047859,0.18596364942624177,0.18598846249255288,0.20990307767641958,0.45973131056626015,0.2514225146497571,0.2548206383869621,0.03402553639702054
559,0.001747709665930442,0.00014796923919898039,1.0068489485154856e-05,0.9980942526053854,0.011721805071552077,0.001220380841844475,8.415128478928138e-05,0.9869736628018142,0.4074736054278321,0.19252326679119872,0.19254467966913555,0.20745844811183367,0.44544976008077997,0.2588100896525026,0.2623022364321986,0.033437913834518954
560,0.0017027662335671603,0.00015219314088185765,1.0241013107148051e-05,0.9981347996124439,0.011422942463936346,0.0012555001628784899,8.561248541578251e-05,0.9872359448877693,0.39731488029354717,0.19874577231091733,0.198763705832683,0.2051756415628525,0.4320270164024561,0.265749654162444,0.2693297846804758,0.032893544754624034
561,0.0016602074516819867,0.00015619999549098645,1.040041643705799e-05,0.9981731921363899,0.011139812879785294,0.0012888289645353302,8.696359591179302e-05,0.9874843945597677,0.38763452914072305,0.20465600134497278,0.2046704008617738,0.2030390686525303,0.4193881054573807,0.2722807081707047,0.2759433401739718,0.03238784619794277
562,0.0016198369584265087,0.00016000708130480782,1.0548136927097427e-05,0.9982096078233416,0.01087112945418871,0.0013205088026822646,8.821660618498601e-05,0.987720145136944,0.3784011360070446,0.2102764734323559,0.21028730459530637,0.2010350859652931,0.40746649950750613,0.278438249797776,0.2821783921407433,0.03191685855397462
563,0.0015814806621039731,0.00016362979057864556,1.0685410518979896e-05,0.9982442041367985,0.01061575050550037,0.001350665868596642,8.9381832102926e-05,0.9879442017938,0.3695857617856758,0.21562764495741663,0.21563489022718646,0.19915170302972113,0.3962029658559455,0.2842533971401008,0.2880664932672102,0.03147714373674351
564,0.0015449833614795197,0.00016708187217072984,1.0813303698646958e-05,0.9982771214626511,0.010372657565729727,0.001379412955326735,9.046818093210559e-05,0.9881574612980114,0.3611617450908128,0.22072813423052928,0.22073178998012336,0.1973783306985345,0.3855445985779487,0.28975391070006,0.2936357899953782,0.031065700726613018
565,0.0015102062639857634,0.0001703756735984352,1.0932743153532376e-05,0.9983084853192622,0.010140939279049476,0.0014068514239223982,9.148339719028079e-05,0.9883607258998378,0.3531045069579373,0.225594915352474,0.22559498945491155,0.195705588234677,0.3754439985202751,0.2949646330589242,0.29891146877863783,0.030679899642162934
566,0.0031877376355294606,1.6808369820668998e-05,1.630475003652382e-06,0.9967938235196462,0.02122674701352979,0.0001376338322687193,1.3529640047867568e-05,0.9786220895141536,0.6725608039383759,0.017753453470130395,0.017765781636423623,0.29191996095507006,0.8854481088312811,0.028741745598421624,0.02914654653881739,0.05666359903147993
567,0.0030230786376084185,3.1438835723086606e-05,2.933403110670993e-06,0.9969425491235578,0.020146820014738782,0.00025764531531413806,2.4361276090912664e-05,0.9795711733938561,0.6498494205977342,0.03429840788759883,0.034319798991760714,0.28153237252290614,0.8371086648854548,0.05433026153776508,0.05509155871923579,0.05346951485754423
568,0.0028783486460146035,4.4360703261704495e-05,3.997638831987486e-06,0.9970732930118917,0.019196137064987143,0.0003638041096867022,3.322348782340731e-05,0.9804068353375028,0.6280746415581593,0.04971124952384539,0.049739149484411334,0.27247495943358396,0.7936647042270547,0.07724657291291792,0.07832409504799663,0.05076462781203056
569,0.002749647378897073,5.5907294050393205e-05,4.882805988606451e-06,0.9971895625210639,0.01834958863469345,0.0004587927393492894,4.060598239419325e-05,0.9811510126435631,0.6073111547517098,0.06407574287710173,0.06410813508396192,0.2645049672872266,0.754431703317014,0.09788159910726507,0.0992414358212517,0.048445261754469185
570,0.0026340943394422695,6.632329794684826e-05,5.630328499996429e-06,0.997293952034111,0.017588597020664332,0.0005445838034468911,4.68494860985335e-05,0.9818199696897902,0.5875773102818199,0.0774757213427249,0.07751100163174438,0.25743596674371083,0.718840951111669,0.11655533456905903,0.118168674941941,0.04643503937733088
571,0.0024341956734981506,8.446043412761014e-05,6.823079109164717e-06,0.997474520813265,0.016270056955254148,0.0006942016315316839,5.683098941218577e-05,0.9829789104238019,0.5511194170249019,0.10169759103014976,0.10173504895521387,0.24544794298973444,0.6567649807046967,0.14902999080850407,0.15107969421597317,0.04312533427082586
572,0.0023468260151399355,9.243699907652977e-05,7.30634012130939e-06,0.9975534306456623,0.015692933928258372,0.0007600949093121938,6.088276407548367e-05,0.983486088398354,0.534316321068004,0.11266314756955945,0.11270034712485395,0.2403201842375826,0.6295464542894368,0.1632337492862989,0.16547249645472048,0.041747299969543884
573,0.0022663278000242745,9.981358575319123e-05,7.732071130346062e-06,0.9976261265430921,0.015160753156332548,0.0008210818305762882,6.445626179463394e-05,0.9839537087512965,0.518398941819972,0.12295080543940494,0.12298707524634446,0.23566317749427848,0.6044779896950555,0.17629763942450885,0.17870927072935394,0.040515100151081576
574,0.0021918295317541075,0.00010666398383864174,8.109941557400211e-06,0.9976933965428499,0.014667855883558177,0.0008777612289759449,6.763146702340358e-05,0.9843867514204425,0.5033156058636282,0.13261747098304538,0.132652268675695,0.23141465447763135,0.5813170958977163,0.18835284052372625,0.19092315571216076,0.039406907866396584
575,0.0021226125243309583,0.00011304919720995992,8.447573189498304e-06,0.9977558907052696,0.01420957058975839,0.0009306287126370808,7.047148414296457e-05,0.9847893292134615,0.48901498722590486,0.14171461268777902,0.14174750054113666,0.22752289954517954,0.5598559338516226,0.19951129330457917,0.20222774962472465,0.03840502321907349
576,0.0020580772713841332,0.00011902026308591356,8.751053892734904e-06,0.9978141514116372,0.013781996507586134,0.0009800993440302898,7.302676137531117e-05,0.9851648773870082,0.47544733693623703,0.15028871351692177,0.15031933914033796,0.22394461040650332,0.539915448733137,0.2098690687869995,0.21272053478345793,0.03749494769640561
577,0.001997718570971342,0.00012462033445781876,9.025304957197142e-06,0.9978686357896136,0.013381843341601415,0.0010265244089494117,7.533811385069618e-05,0.9855162941355984,0.4625651888676619,0.15838173450398765,0.1584098154247994,0.22064326120355107,0.5213406275979496,0.21950906137992737,0.22248561451683269,0.03666469650529025
578,0.0019411067974640479,0.00012988623949967428,9.274345846476176e-06,0.9979197326171898,0.01300631048180291,0.001070203984208441,7.743890386979901e-05,0.9858460466301189,0.45032375278075043,0.1660315716982982,0.1660568829707296,0.2175877925502218,0.5039966510040258,0.22850315897667622,0.23159591811554875,0.03590427190374924
579,0.0018878735782699683,0.00013484967413217238,9.501492320592254e-06,0.9979677752552772,0.012652994541081729,0.001111396557464683,7.935667399584159e-05,0.9861562522274577,0.4386810507047495,0.17327247152558772,0.17329483569821896,0.21475164207144376,0.4877657427576869,0.23691399927142626,0.24011498502658543,0.03520527294430138
580,0.0018377006988701014,0.00013953812081474602,9.709503316160744e-06,0.9980130516769989,0.012319817672559442,0.0011503264440224125,8.111435847884788e-05,0.9864487415249392,0.42759793783065864,0.18013541729455518,0.18015469624446342,0.21211194863032268,0.4725445863929926,0.24479640386350107,0.24809842148851421,0.03456058825499204
581,0.0017903114689296323,0.00014397557629143137,9.900694042721437e-06,0.9980558122607363,0.012004971753007326,0.001187189666737437,8.273121680162136e-05,0.9867251073634536,0.4170380256837906,0.18664847384495442,0.1866645620935108,0.20964893837774423,0.45824219008219536,0.25219855437025757,0.25559509495004556,0.03396416059750156
582,0.001745463743035962,0.0001481831120261367,1.0077020088250111e-05,0.9980962761248497,0.011706873208476786,0.0012221584858500309,8.422352818155937e-05,0.9869867447774916,0.40696757194118643,0.19283710315212735,0.1928499223704917,0.2073454025361945,0.4447781176659795,0.2591629649487618,0.2626481216021909,0.03341079578306768
583,0.0017029444638889451,0.00015217933850891028,1.0240145462948175e-05,0.9981346360521393,0.01142412768774995,0.0012553851558898888,8.56051539750847e-05,0.9872348820023851,0.3973553242169207,0.19872443858443845,0.1987339330542324,0.2051863041444084,0.43208101033088037,0.26572728823795044,0.2692956846636146,0.03289601676755462
584,0.0016625652739910728,0.00015598078421930422,1.039149569525535e-05,0.9981710624460943,0.011155501637784096,0.0012870049944032763,8.688797675910091e-05,0.9874706053910535,0.3881723586101097,0.2043315310151177,0.2043376638646277,0.2031584465101448,0.4200873488937173,0.2719249886115673,0.2755717178724544,0.03241594462226114
585,0.0016241587105732052,0.00015960217730072855,1.053229727216115e-05,0.9982057068148539,0.010899897605987923,0.0013171386621878387,8.808222657521127e-05,0.9876948815052491,0.37939191929436433,0.20967756942601135,0.2096803194984461,0.2012501917811782,0.4087404124827793,0.27778590749583115,0.28150647934459094,0.031967200676798535
586,0.0031966477823226398,1.6019209257868683e-05,1.5570395282766023e-06,0.9967857759688913,0.021285134373548596,0.0001311660431701809,1.2919701233900387e-05,0.9785707798820473,0.673726629640105,0.016889421009701484,0.01689989022892471,0.29248405912126896,0.8880264355395575,0.027375097593354762,0.027758582687477485,0.05683988417961015
587,0.003038680564890718,3.0050616841172276e-05,2.8141095898673997e-06,0.9969284547086782,0.020249221955948957,0.0002462495340011565,2.336875213258484e-05,0.9794811597579173,0.6520953505011733,0.03268618800627398,0.03270438252102781,0.282514078971525,0.8417419970188574,0.05188369531335284,0.05260718572971671,0.05376712193807295
588,0.0028990922776638327,4.2506216958676586e-05,3.84951322769987e-06,0.9970545519921498,0.01933247901746281,0.0003485593175230076,3.198913877677305e-05,0.9802869725262374,0.6312981557183974,0.0474548276363264,0.04747857645989185,0.27376844018538427,0.7999392107506811,0.07394377159204214,0.07497066740848367,0.05114635024879306
589,0.002662050104381145,6.380089670214077e-05,5.453319951174661e-06,0.9972686956789655,0.01777278418307273,0.0005237991123061697,4.5370278387022955e-05,0.981658046426234,0.5924436262328915,0.07419375601922445,0.0742237596211353,0.2591388581267488,0.7274775907785404,0.11203112045779887,0.11357604995951953,0.04691523880414119
590,0.002560020180785427,7.302838727232408e-05,6.0866515084067405e-06,0.9973608647804338,0.017100307976341746,0.0005998614966967883,5.066525157418989e-05,0.9822491652753872,0.574401009117807,0.08630561791562658,0.08633693166912287,0.25295644129744366,0.6958933822583523,0.12857759914542702,0.13034529094962596,0.04518372764659474
591,0.00246677459935271,8.149618032140383e-05,6.636899268932369e-06,0.997445092321057,0.016485128616406493,0.0006697286221153598,5.5271254455661484e-05,0.9827898715070225,0.5572532202061792,0.0976676749954077,0.09769938992734946,0.24737971487106367,0.666908676514906,0.14373527485013382,0.14570580544758874,0.04365024318737129
592,0.002381082621695664,8.930821646020183e-05,7.119344908516244e-06,0.9975224898169356,0.015919276953963706,0.0007342416612807494,5.9314398407022144e-05,0.9832871669863485,0.540964229011998,0.10834055843416966,0.10837193624196517,0.24232327631186695,0.6402200724673458,0.1576705349304552,0.1598265017516112,0.04228289085058776
593,0.0023019507398872913,9.654843529596563e-05,7.545753438065578e-06,0.9975939550713786,0.015396312235945992,0.0007940807308761337,6.289187140781416e-05,0.98374671516177,0.5254925052144938,0.11837993490607934,0.11841037502470189,0.23771718485472493,0.6155686291297636,0.1705244993424246,0.17285061640554075,0.041056255122270964
594,0.0022285659346636655,0.0001032856235265942,7.925324454017521e-06,0.9976602231173558,0.01491095792245277,0.0008498037950116127,6.607974084485207e-05,0.9841731585416907,0.5107941769740807,0.1278366317861131,0.12786564555571792,0.2335035456840882,0.5927322538888949,0.18241757397081226,0.18490034501243002,0.03994982712786288
595,0.002160254691719252,0.00010957688054569534,8.26535329428288e-06,0.9977219030744408,0.01445883830231415,0.0009018745052089062,6.893838244396531e-05,0.984570348810033,0.49682498192693164,0.13675689933460447,0.13678408953777516,0.22963402920068876,0.571519525835196,0.19345307006770826,0.19608052203857906,0.03894688205851669
596,0.0020964529818012375,0.00011547014927814097,8.571698944840684e-06,0.9977795051699757,0.014036285362684775,0.000950682551617292,7.151632592840076e-05,0.9849415157597695,0.48354148885195186,0.1451827430865357,0.14520778760443753,0.226067980457075,0.5517646810451309,0.20372010220548284,0.20648156629005426,0.038033650459332095
597,0.002036683844295118,0.00012100609118409502,8.849118526509575e-06,0.9978334609459943,0.013640194426862746,0.0009965587535823073,7.385300616483965e-05,0.9852893938133902,0.4709018681923412,0.15315229004544947,0.1531749287139945,0.2227709130482148,0.5333235300337101,0.21329592593995256,0.21618185636228368,0.03719868766405364
598,0.0019805404038497998,0.00012621950704191944,9.101515153832805e-06,0.9978841385739544,0.013267914677545702,0.0010397865052145475,7.598080373212849e-05,0.9856163180135077,0.45886629599177436,0.1607001398303236,0.16072016378978626,0.21971340038811574,0.5160701058335921,0.22224783098618503,0.22524965402968694,0.03643240915053582
599,0.0019276728051351299,0.00013114042155563287,9.33212049903559e-06,0.9979318546528102,0.012917164860644013,0.0010806105193158645,7.792654888200552e-05,0.9859242980711581,0.4473971757815507,0.16785770638552872,0.16787494940284844,0.2168701684300722,0.499893910453435,0.23063468773423862,0.2337446751726915,0.03572672663963487
600,0.001877778121235449,0.00013579493432682552,9.543634074717495e-06,0.997976883310363,0.012585968132941197,0.0011192436940056795,7.971266989664038e-05,0.9862150755031565,0.4364592092868912,0.17465353105645895,0.17466786241336607,0.2142193972432837,0.48469763566813706,0.23850821586585114,0.24171937822146247,0.03507477024454934
601,0.001830592249810434,0.00014020587220415224,9.738326681274714e-06,0.9980194635513042,0.012272599677489986,0.0011558723788472967,8.135804635379628e-05,0.986490169897309,0.4260193986185852,0.18111357603144493,0.18112489466991366,0.2117421306800563,0.470395272779519,0.2459140333629974,0.24922002941515792,0.034470664442325626
602,0.001785883623504471,0.000144393324538642,9.918123143954834e-06,0.9980598049288129,0.011975546039809621,0.0011906607003753596,8.287869220534036e-05,0.9867509145676097,0.4160469723954479,0.18726148293788114,0.18726971261549138,0.2094218320511796,0.4569105313112949,0.25289252584884864,0.2562875855016458,0.03390935733821083
603,0.001743448146983243,0.0001483750731084338,1.0084666221302017e-05,0.9980980921136869,0.011693472371002163,0.00122375403878713,8.428828367348806e-05,0.9869984853065372,0.4065132884549188,0.1931188085037233,0.1931238937694406,0.20724400927191738,0.4441755145279908,0.2594795727782268,0.2629584310059141,0.03338648168786824
604,0.001703104903605581,0.0001521669200231759,1.0239364969979148e-05,0.9981344888114012,0.011425194602413107,0.0012552816796195395,8.55985589051552e-05,0.9872339251590622,0.3973917213269051,0.198705237405972,0.19870714024507813,0.20519590102204477,0.4321296043739966,0.2657071569163897,0.26926499694358497,0.03289824176602861
605,0.003204759426318687,1.5300876827263248e-05,1.4899305110635062e-06,0.996778449766343,0.021338284738640956,0.00012527924433254173,1.2362357813923914e-05,0.9785240736592126,0.6747823873264895,0.01610551902385044,0.016114410064467972,0.29299768358519196,0.8903701427052398,0.026132460850512074,0.02649674242575313,0.057000654018495
606,0.002918172211393102,4.080154857694421e-05,3.7119495739934427e-06,0.997037314290456,0.019457861088398178,0.0003345488653150469,3.0843060957078004e-05,0.9801767469853297,0.6342328001425791,0.04539356144884241,0.04541374323278215,0.27495989517579633,0.8056971218630942,0.070911407405834,0.07189217741193876,0.05149929331913299
607,0.002797282021817953,5.1630469087373375e-05,4.561482473235662e-06,0.9971465260266213,0.01866303768149362,0.0004235950566290766,3.792480117482284e-05,0.9808754424607024,0.6151463980384738,0.05869218116550595,0.05871558882486251,0.2674458319711577,0.7690096057431371,0.09022611594998545,0.09146984078347391,0.04929443752340349
608,0.002687952241261395,6.146620933835882e-05,5.287058609167771e-06,0.9972452944907911,0.01794339506450585,0.0005045662940606728,4.39813361711542e-05,0.9815080573052624,0.5969000162519278,0.07117652745740423,0.07120195237928986,0.2607215039113781,0.7354659109586287,0.10784412389693059,0.10932615714652757,0.04736380799791328
609,0.0025883750526218717,7.04619793162261e-05,5.9138138230685215e-06,0.9973352491542389,0.017287262720853843,0.0005786988229518812,4.921957940873786e-05,0.9820848188767854,0.579491516689508,0.08290719184062356,0.08293365099069137,0.254667640479177,0.7046877484555482,0.12397684421696664,0.12567579654279684,0.045659610784688415
610,0.0024971281316552084,7.873803567610944e-05,6.460555132053421e-06,0.9974176732775365,0.016685446117278034,0.00064696428292298,5.379452236829239e-05,0.9826137950774307,0.5629020428247183,0.093941623146754,0.09396831430560507,0.24918801972292257,0.6763531657958501,0.13880256628742405,0.14069976169520462,0.044144506221521204
611,0.0024130736398808657,8.639048353303961e-05,6.941624240276465e-06,0.9974935942523457,0.016130580495284232,0.0007101401370459343,5.7824481280106284e-05,0.9831014548863897,0.5471027226399287,0.10433344221359166,0.10435970924223749,0.2442041259042423,0.6501869631335837,0.15247254550561742,0.15455158558494392,0.04278890577585494
612,0.002335287872461854,9.349734686476689e-05,7.368142695966158e-06,0.9975638466379774,0.015616680118479031,0.0007688583078678535,6.140129658395843e-05,0.9835530602770691,0.532059037969794,0.11413220846998136,0.11415751406511684,0.23965123949510764,0.6259528385523266,0.1651158417667449,0.16736225335126076,0.04156906632966763
613,0.002263011207803446,0.00010012285541228137,7.74886293476873e-06,0.9976291170738495,0.015138817180245385,0.0008236395637770085,6.459731128039112e-05,0.9839729459446972,0.5177337068116759,0.12338345224055539,0.12340735636554923,0.23547548458221962,0.6034469739926024,0.1768431835571283,0.17924413151144386,0.0404657109388255
614,0.002195611662477998,0.00010632053579258319,8.090765247930955e-06,0.9976899770364814,0.014692887699253513,0.000874918340152485,6.74702709088314e-05,0.9843647236896852,0.5040885214967693,0.13212884177224382,0.13215098442741874,0.23163165230356816,0.5824927821636144,0.1877500673946882,0.19029411865776746,0.0394630317839299
615,0.0021325579842607027,0.00011213548536894599,8.39948388172532e-06,0.9977469070464886,0.014275438500282468,0.0009230610162103607,7.006682418139535e-05,0.9847314336593258,0.4910855363389555,0.14040642420701824,0.14042651156058272,0.22808152789344344,0.5629366040846887,0.1979192599189356,0.20059618826879397,0.03854794772758163
616,0.0020733994181531307,0.00011760606849332806,8.679614534422896e-06,0.997800314898819,0.01388353697099354,0.0009683795607630762,7.242505113557464e-05,0.9850756584171079,0.47868783942829535,0.14825090531187846,0.1482686984637222,0.2247925567961039,0.5446441772029227,0.20742283120389407,0.21022345466417897,0.037709536929004354
617,0.002017750274032457,0.00012276520712164473,8.934943031347474e-06,0.9978505495758145,0.01351467163163869,0.0010111419241118254,7.457634491755091e-05,0.9853996100993319,0.46685999460485716,0.15569392771598525,0.1557092335313905,0.22173684414776698,0.5274977151036241,0.21632381357308694,0.21923985812900962,0.03693861319427943
618,0.0019652780827629276,0.00012764138056439972,9.168616709154099e-06,0.9978979119199635,0.013166675771737241,0.0010515800949062461,7.65468231532005e-05,0.9857051973102033,0.4555682950179136,0.16276434358982014,0.16277700718063953,0.21889035421162664,0.5113934894864454,0.22467756446325754,0.22770154916739643,0.03622739688290077
619,0.001915694158319121,0.0001322593891846216,9.383271718454152e-06,0.9979426631807778,0.01283766652181613,0.00108989625769048,7.835837683138418e-05,0.985994078843662,0.4447809008387184,0.1694884782918371,0.16949837681966978,0.21623224404977476,0.4962398210569663,0.23253289339601937,0.2356580329964995,0.0355692525505148
620,0.0018687463197605743,0.00013664097427499745,9.58113363813549e-06,0.9979850315723263,0.01252599785996019,0.0011262677961653405,8.00295000587662e-05,0.9862677048438157,0.43446786552930167,0.1758903676354183,0.1758974051769685,0.2137443616583115,0.48195539641015,0.23993299616523106,0.24315311813578516,0.03495848928883376
621,0.001824213031444532,0.00014080530911341843,9.764094543398086e-06,0.9980252175648986,0.01223022274188933,0.0011608512591046666,8.157592595595945e-05,0.9865273500730501,0.42460111652595744,0.18199197863661096,0.181996081912259,0.21141082292517266,0.46846785723128226,0.24691623527296214,0.25022570878326295,0.034390198712492714
622,0.0017818985453459855,0.00014476938126777554,9.933772111361529e-06,0.9980633983012749,0.011949061664556447,0.0011937854488256688,8.301111457822009e-05,0.9867741417720397,0.41515440092213857,0.18781341106167268,0.1878145258684094,0.20921766214777926,0.455712611401301,0.2535167947205641,0.25691046955471725,0.03386012432341765
623,0.003212175322995064,1.464424073924441e-05,1.4283645527201058e-06,0.996771752071713,0.021386872585428603,0.0001198984680182009,1.1851090864144776e-05,0.9784813778556891,0.6757429358885811,0.015391102528719728,0.015398645423800442,0.29346731615889876,0.8925098468840891,0.024997695111418954,0.02534458848781044,0.05714786951668136
624,0.003066091006534444,2.761308284738135e-05,2.6024087016650974e-06,0.9969036935019165,0.02042908964593563,0.00022624427709007496,2.1607807326869417e-05,0.9793230582696474,0.655993367987341,0.029876488935407664,0.029889605520517327,0.28424053755673406,0.8498564582180222,0.04759643467378444,0.048254468557305315,0.054292638550887944
625,0.0029357818517269495,3.922914076844201e-05,3.5838588785617622e-06,0.997021405148626,0.01957356012064742,0.00032162779416930796,2.9776124121649703e-05,0.9800750359610616,0.636915463480442,0.04350326438054105,0.04352036523576143,0.27606090690325547,0.8109996137170651,0.06811761512649446,0.06905618927175182,0.05182658188468861
626,0.002818466140422687,4.9730786302778076e-05,4.416130155737238e-06,0.9971273869431189,0.018802387161821053,0.0004079662427891038,3.6712440642601966e-05,0.9807529341547472,0.6185739880045588,0.05632419957428824,0.05634399396938732,0.2687578184517657,0.7754721141184288,0.08682969873964676,0.08802243616246243,0.04967575097946214
627,0.0027120218027798628,5.9298755509099706e-05,5.1305991242363445e-06,0.9972235488425867,0.018101895670789868,0.000486715518432201,4.2674671521351266e-05,0.9813687141392565,0.6009954805212984,0.06839342611512281,0.06841486070239332,0.2621962326611855,0.7428760567870534,0.10395807965092174,0.10538209432344199,0.04778376923858289
628,0.0026147966623353298,6.807316821971599e-05,5.7504780478152336e-06,0.9973113796913972,0.017461423015433682,0.0005590059222818213,4.785385009929683e-05,0.9819317172121852,0.5841820219433508,0.07976400279238055,0.07978621462968029,0.2562677606345884,0.7128717155585441,0.11969303235951914,0.12132834690232962,0.04610690517960721
629,0.002525481423815608,7.61647790901899e-05,6.293291472806081e-06,0.9973920605056215,0.016872508124001175,0.0006257320324018661,5.23943597041279e-05,0.9824493654838928,0.5681202179045644,0.09048659214147656,0.09050887225897104,0.25088431769498826,0.6851680505368262,0.13419607836630687,0.13602515691286374,0.04461071418400324
630,0.002443022115848506,8.366262603976397e-05,6.772508981958387e-06,0.9974665427491298,0.016328331533466706,0.000687613883962093,5.640728858014919e-05,0.9829276472939911,0.5527870710841514,0.10060879135209601,0.10063055617878315,0.24597358138496947,0.6595147583669299,0.1476050807908547,0.14961245104001014,0.043267709802205324
631,0.0023665585511025906,9.06393621594581e-05,7.198646911960117e-06,0.9975356034398261,0.015823321275233344,0.0007452396728106307,5.997945121268231e-05,0.9833714596007432,0.538153944652261,0.1101748694649995,0.1101956382100163,0.24147554767272328,0.6356957003929689,0.16003833494008876,0.16221027997412354,0.042055684692818764
632,0.002295379984202482,9.715505661809463e-05,7.580032451045308e-06,0.9975998849267284,0.015352868511283858,0.0007990962322829949,6.31796518526514e-05,0.9837848556045805,0.5241891484536632,0.11922572866165648,0.11924510524409292,0.2373400176405875,0.613523464607824,0.17159786104190142,0.17392216611117778,0.040956508239096696
633,0.002228892672147062,0.00010325996020763589,7.923343493616785e-06,0.9976599240241516,0.014913119260813354,0.0008495912315215579,6.606311410931409e-05,0.9841712263935558,0.5108596660403182,0.127799000769721,0.12781665926868055,0.23352467392128023,0.5928348816237978,0.18237206921488516,0.1848378122236238,0.03995523693769306
634,0.002166595679659684,0.00010899654813284166,8.23399506980818e-06,0.9977161737771376,0.014500818889501915,0.000897069587489794,6.867465424105612e-05,0.9845334368687673,0.49813232264357626,0.135929224689692,0.1359448975506575,0.22999355511607425,0.5734873256526675,0.19243792908348215,0.1950353061211295,0.03903943914272103
635,0.0021080625879263703,0.00011440106043810873,8.516424034366443e-06,0.9977690199276011,0.01411319442592779,0.0009418258525834251,7.105102112946194e-05,0.9848739287003594,0.4859745127152585,0.14364805119947,0.14366151960707318,0.22671591647819841,0.555355643182142,0.201862742096144,0.20458292122305663,0.038198693498657434
636,0.002052927542574922,0.00011950468320513798,8.774300644152204e-06,0.9978187934735758,0.013747864725859793,0.0009841137218532222,7.32226366545384e-05,0.9851947989156324,0.4743546677760489,0.1509844629606231,0.1509955489353028,0.22366532032802525,0.5383296029338219,0.21070559901276992,0.21354059701985473,0.03742420103355349
637,0.0020008742299875977,0.0001243344471556038,9.01068530275673e-06,0.997865780637554,0.013402769400180446,0.0010241532697107384,7.521488576278094e-05,0.985497862444346,0.4632425559584867,0.15796499983670206,0.15797355971455676,0.22081888449025444,0.5223117724159112,0.2190185857601384,0.2219611637467874,0.036708478077162945
638,0.0019516274262508415,0.00012891394893325611,9.228151012147147e-06,0.9979102304738038,0.013076114317141821,0.0010621367647281122,7.704912520984568e-05,0.9857846997929202,0.45260942842925517,0.16461396844126877,0.16461988746554004,0.21815671566393602,0.507215735627333,0.22684778352415094,0.22989135794362722,0.03604512290488875
639,0.0019049461916685203,0.00013326391536959507,9.428876464918478e-06,0.997952361016497,0.012766327668573467,0.0010982332211527156,7.874345084720808e-05,0.9860566956594266,0.4424280933082912,0.1709536429078052,0.17095683072394802,0.21566143305995555,0.49296459738836595,0.23423410445624906,0.23737267098306075,0.03542862717232419
640,0.0018606183618297399,0.00013740264991073938,9.614718073613659e-06,0.9979923642701859,0.012472024371939726,0.0011325920018208722,8.031329164256299e-05,0.9863150703345968,0.43267293156446923,0.17700445139542534,0.1770048382838542,0.21331777875625124,0.4794897213357072,0.24121399278812825,0.24444206086464557,0.034854225011519004
641,0.0032189813463726707,1.4041675505716213e-05,1.3716825018079446e-06,0.9967656052956199,0.021431461494142514,0.00011496112216376184,1.1380416328244104e-05,0.9784421969673653,0.676620568548565,0.01473733068474375,0.014743715467771631,0.2938983852989196,0.8944710591713511,0.023957343501787725,0.024288419880918684,0.05728317744594252
642,0.0030781955587221165,2.6537196324623408e-05,2.5080563756575047e-06,0.9968927591885776,0.020508504293580882,0.00021741602521702536,2.082314380307961e-05,0.979253256537399,0.6576953916701654,0.02864497150767209,0.02865606139222855,0.285003575429934,0.853429211681728,0.04570774895584597,0.046337268302538155,0.054525771059887894
