tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_carvone,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_carvone,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_carvone,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_carvone,phase2_w_water4C_aparicio2007
647,0.0017713956485111077,9.84674131386743e-06,4.3182631082528175e-06,0.9982144393470668,0.01189147411202928,8.237280844256311e-05,3.564740783724835e-05,0.987990505671691,0.3629092782313467,0.2621371805257379,0.2621373374539143,0.112816203789001,0.35283391768694466,0.3175938635811029,0.31340063553879927,0.01617158319315306
648,0.0017483779329791817,9.9281718434655e-06,4.34009007433476e-06,0.9982373538051029,0.011738492435982274,8.306489433562306e-05,3.583228342074094e-05,0.9881426103862614,0.3556957254319846,0.2667820011364454,0.2667820449660595,0.11074022846551067,0.34448759780945787,0.3219754020991835,0.3177241860972044,0.015812813994154188
649,0.003190630294217824,1.5842240464934564e-06,9.074743068640055e-07,0.9968068780074288,0.021248101985196874,1.3147145889038981e-05,7.431504227521194e-06,0.9787313193646866,0.6820918764359212,0.018018825014769955,0.018019392168661198,0.28186990638064763,0.8878366794049001,0.029227246141106916,0.028842246006755487,0.05409382844723752
650,0.003037979160238639,2.7894381018152675e-06,1.5507244990948726e-06,0.9969576806771604,0.020248794226236492,2.3168735346675657e-05,1.271006461254145e-05,0.9797153269738043,0.6664543998713706,0.03520150647017363,0.03520249173056533,0.2631416019278905,0.8410513392362374,0.05535852885975491,0.05462912015994669,0.04896101174406092
651,0.002910117689060414,3.739333123001838e-06,2.026020722611279e-06,0.997084116957094,0.01941047119116493,3.108070813685979e-05,1.6617593918404437e-05,0.9805418305067798,0.649974161637908,0.0514833745215995,0.051484660414219445,0.24705780342627318,0.7986249555025585,0.07882881773606407,0.07778992818645684,0.044756298574920444
652,0.002800725785488362,4.509170452287145e-06,2.389226746554467e-06,0.9971923758173129,0.018692301101500827,3.750248570157705e-05,1.9608676415083575e-05,0.9812505877363825,0.6331920933503842,0.06685644052874025,0.06685793492006768,0.2330935312008079,0.7600548802246618,0.10000551319662916,0.09868727574253794,0.04125233083617101
653,0.002705506144726334,5.147235211198565e-06,2.674578456652164e-06,0.9972866720416058,0.01806646324676092,4.283214805852307e-05,2.19623441651852e-05,0.9818687422610154,0.616455493449518,0.0813439391317625,0.0813455698133023,0.22085499760541735,0.7248875244332038,0.11919699896543495,0.11762551492564134,0.03828996167571992
654,0.0026214329197432494,5.685877863170619e-06,2.9040223009606896e-06,0.9973699771800926,0.01751333474787334,4.733679495179429e-05,2.3857711390852627e-05,0.9824154707457841,0.599986314541951,0.09498566413378841,0.09498737446231414,0.21004064686194637,0.6927234709049779,0.13666202299019037,0.13486000623403055,0.03575449987080127
655,0.002546311955025882,6.147570355724452e-06,3.092167932838624e-06,0.9974444483066855,0.01701866576545324,5.1202201112030446e-05,2.5414156833804777e-05,0.9829047178766009,0.5839239930096383,0.10782939702859032,0.10783114251745432,0.20041546744431715,0.6632149857888735,0.15261822926026555,0.1506055410841024,0.033561243866758426
656,0.002478511710835973,6.548407310996451e-06,3.2490589110014506e-06,0.997511690822942,0.016571847258085762,5.4561569492694655e-05,2.6713836650421435e-05,0.9833468773357711,0.5683529883700801,0.11992587559301975,0.11992762127525398,0.19179351476164616,0.6360607761542779,0.1672494076613133,0.16504349822935244,0.031646317955056374
657,0.0024167922315466365,6.90022089568938e-06,3.3817937313310787e-06,0.9975729257538264,0.01616480782135304,5.7512923837057344e-05,2.7814872777377003e-05,0.9837498643820326,0.5533208573228526,0.13132586479401415,0.13132758318678656,0.18402569469634664,0.6110001041174072,0.18071147710572225,0.17832774946602073,0.029960669310849786
658,0.0023601932154097534,7.2119101378272795e-06,3.495512941442727e-06,0.997629099361511,0.01579129059300917,6.013005456317903e-05,2.875939302402993e-05,0.9841198199594037,0.538850289948985,0.14207848861877698,0.14208015814938077,0.1769910632828573,0.5878071418712247,0.19313735945134156,0.19058947029340323,0.028466028384030465
659,0.002307958168900425,7.490300035515759e-06,3.594018492855581e-06,0.9976809575125712,0.015446362537403606,6.246960048017108e-05,2.957858075480174e-05,0.9844615892813615,0.5249472668304314,0.1522303360171485,0.15223193980057403,0.17059045735184616,0.5662859117430369,0.20464093323560545,0.20194104221390138,0.027132112807456307
660,0.0021321302212155132,8.362399342337062e-06,3.884222132948072e-06,0.9978556231573092,0.014283815860187461,6.981241206632815e-05,3.19987717883137e-05,0.9856143729559578,0.47481211643822924,0.18765588045734594,0.18765711677319089,0.14987488633123394,0.4938146360716402,0.24320671757576193,0.23999706898231382,0.02298157737028408
661,0.002094579564930539,8.535774800262755e-06,3.938679918180872e-06,0.9978929459803509,0.0140352388541934,7.127498222142423e-05,3.2454309098312685e-05,0.9858610318544869,0.4635575958961994,0.19539670968944808,0.19539783904576036,0.14564785536859215,0.4784833144154823,0.2513341865724819,0.24801707762050224,0.022165421391533484
662,0.002059048190474509,8.695702275596614e-06,3.9879924030114945e-06,0.9979282681148469,0.013799932231207282,7.26250305087584e-05,3.2867259860934104e-05,0.986094575478423,0.45277179589159405,0.2027533792689863,0.2027543986368101,0.14172042620260947,0.4640694641543233,0.2589661208761289,0.2555480934251092,0.02141632154443847
663,0.0020253353112932035,8.843760587674172e-06,4.032869614083632e-06,0.9979617880585051,0.013576581469883364,7.387571478342106e-05,3.324347462691526e-05,0.9863162993407063,0.44243234801019177,0.20975249317745565,0.20975340054475244,0.13806175826760003,0.4504939481752515,0.2661463065877232,0.26263332540926015,0.0207264198277652
664,0.0019932685790521078,8.98128350220894e-06,4.073896340486722e-06,0.9979936762411052,0.013364057769206497,7.503815587203596e-05,3.358777470043458e-05,0.986527316300221,0.4325172191651183,0.21641844456661796,0.21641923874447597,0.1346450975237877,0.43768635301822,0.27291354972405757,0.2693110680159174,0.020089029241805112
665,0.001962699068585094,9.109407147864968e-06,4.111558851671359e-06,0.9980240799654154,0.013161385368142103,7.612183097856993e-05,3.390417131074896e-05,0.9867285886295687,0.4230049807497053,0.2227736047826251,0.2227742852482156,0.13144712921945412,0.42558384017488743,0.2793023589172453,0.275615374855653,0.01949842605221424
666,0.001933497196968898,9.229104600294422e-06,4.146264074152495e-06,0.9980531274343566,0.01296771492702186,7.713486068128977e-05,3.4196022977336684e-05,0.9869209541893195,0.41387498961595537,0.22883850568351796,0.22883907245231863,0.128447432248208,0.414130171170456,0.2853435207279422,0.2815766264639716,0.018949681637630215
667,0.0019055495885212782,9.341215498083173e-06,4.17835550616087e-06,0.9980809308404744,0.012782303081745269,7.808425488881532e-05,3.4466166185334664e-05,0.9871051464971806,0.40510748822786763,0.2346320033104751,0.23463245683206294,0.12562805162959423,0.40327487485435565,0.2910645848727797,0.2872220091534512,0.018438531119413428
668,0.0018787564872444285,9.446468332101086e-06,4.2081249804976505e-06,0.9981075889194431,0.012604495554698388,7.897609799688311e-05,3.4717012006632864e-05,0.987281811335298,0.39668366152842954,0.2401714308395123,0.24017177191230293,0.12297313571975538,0.39297253604184956,0.2964902764761682,0.29257592184685616,0.01796126563512605
669,0.0018530296576923554,9.545498435723031e-06,4.2358219499821475e-06,0.9981331890219219,0.012433713448175286,7.981569839778797e-05,3.4950622405249026e-05,0.9874515202310216,0.388585658090692,0.2454727376657071,0.24547296736703803,0.1204686368765628,0.38318218507327323,0.3016428472425351,0.2976603226319087,0.01751464505228299
670,0.001828290747391593,9.638863332317602e-06,4.261661222288347e-06,0.9981578087280538,0.012269442556009454,8.060771607818481e-05,3.516877382203978e-05,0.9876147809540904,0.38079658614778167,0.25055061505703885,0.2505507346857209,0.11810206410945856,0.37386677230021115,0.3065423757085654,0.3024950250643305,0.01709582692689282
671,0.0018044697118731955,9.727053338722155e-06,4.285828232264305e-06,0.9981815174065558,0.012111223055530685,8.135625082633179e-05,3.537300055356395e-05,0.9877720476930894,0.3733004945547518,0.2554186106659213,0.25541862169492857,0.11586227308439842,0.3649927145905835,0.3112070251452118,0.3070979526766324,0.016702307587572202
672,0.003199136654060264,1.514776002003533e-06,8.691130425629909e-07,0.9967984794568951,0.021303738178634665,1.2570213779664396e-05,7.117017359937382e-06,0.9786765745902258,0.6828441621004226,0.017129743802233515,0.01713022633801924,0.2828958677593248,0.8903198533927107,0.0278321366463401,0.027465422991349256,0.05438258696959998
673,0.0030521105846377126,2.6811331816365317e-06,1.4947042267566343e-06,0.9969437135779539,0.020341374154747575,2.226740632674779e-05,1.2249941632518367e-05,0.9796241084972932,0.6680796183972022,0.03351029561344319,0.033511136936364073,0.2648989490529905,0.8455598615485899,0.05285251019995851,0.05215597066682897,0.04943165758462254
674,0.0029281269834115866,3.6088173050105274e-06,1.9624499077527496e-06,0.9970663017493756,0.0195286207859939,2.9992853445338916e-05,1.609455521343796e-05,0.9804252918053473,0.6524946084751598,0.04908156887675952,0.0490826700585004,0.24934115258958037,0.8047769707779654,0.07543767110354531,0.07444328450777407,0.045342073610715246
675,0.002821504545896113,4.365978020974247e-06,2.3232065208455917e-06,0.9971718062695621,0.01882878302687722,3.630732602046327e-05,1.906461538716509e-05,0.9811158450317151,0.6365779186266618,0.06383218233001149,0.06383346476264053,0.23575643428068618,0.7675366333032941,0.09590880036608156,0.09464435029896176,0.04191021603166244
676,0.002728324158701469,4.997050312264425e-06,2.6087168675932348e-06,0.9972640700741188,0.01821649661091791,4.1577065547152414e-05,2.141877203681474e-05,0.9817205075514981,0.6206504854380863,0.07777848110289645,0.07777988243563634,0.2237911510233808,0.7334426411575156,0.11453803739693769,0.11302774733011507,0.03899157411543177
677,0.0026457932431180452,5.532196036524213e-06,2.839637078414484e-06,0.997345834923767,0.01767365771638301,4.605102713989264e-05,2.3325561591241336e-05,0.9822569656948857,0.6049225026541084,0.09095213831566952,0.09095360909294536,0.2131717499372767,0.7021426841058576,0.13155573100848691,0.12982080724009723,0.036480777645558314
678,0.002571866623707266,5.992592224049375e-06,3.029890844331586e-06,0.9974191108932243,0.01718698890098922,4.990422365696877e-05,2.4898722814516565e-05,0.9827382081525392,0.5895299050665649,0.10339271695687885,0.103394217931995,0.20368316004456116,0.6733272738975169,0.14715720725152268,0.14521629501681144,0.034299223834148934
679,0.002505010774508219,6.393540953295702e-06,3.1891511838882986e-06,0.9974854065333546,0.016746522193194214,5.326325530854972e-05,2.6217354865106982e-05,0.983173997196632,0.5745582564322251,0.11514318438466484,0.1151446844036097,0.1951538747795004,0.646726051821851,0.16150863450913003,0.15937819841713588,0.03238711525188301
680,0.002444052015973257,6.746376049191812e-06,3.324316171566575e-06,0.997545877291806,0.0163446205105813,5.622198381522925e-05,2.733791902815753e-05,0.9835718195865752,0.5600586766539513,0.12624721673482434,0.12624869107707057,0.18744541553415375,0.6221032981520896,0.17475194156455773,0.17244658233880097,0.030698177944551625
681,0.002388075765731302,7.059674473804562e-06,3.4404189047547136e-06,0.9976014241408903,0.01597532713762295,5.885150291886909e-05,2.8301647525092206e-05,0.9839375197119331,0.5460586312548819,0.13674760559601307,0.1367490346735877,0.1804447284755175,0.5992534603463763,0.1870088796499424,0.18454159811298376,0.02919606189069746
682,0.0022883168448441346,7.592689056271295e-06,3.629520140509606e-06,0.9977004609459591,0.015316611061270637,6.333056530713465e-05,2.987407528182216e-05,0.9845901842981405,0.5195908815039196,0.1560991732395348,0.15610046865704735,0.16820947659949836,0.5581769538053525,0.20896916461792253,0.2062117087022333,0.026642172874491738
683,0.0022434796018293607,7.821716952245692e-06,3.7075473123188484e-06,0.9977449911339061,0.015020307021166874,6.525743567444754e-05,3.05240474585095e-05,0.9848839114957002,0.5071158412083042,0.16502531347946867,0.16502652646871058,0.16283231884351648,0.5396553804846584,0.218842226168221,0.2159542853117511,0.02554810803536942
684,0.002201456950548466,8.03046043740878e-06,3.7769982948173567e-06,0.9977867355907193,0.014742467557341763,6.70149431742384e-05,3.1103230999843186e-05,0.9851594142684842,0.495131775121265,0.17349746805075747,0.17349859125583406,0.1578721655721435,0.5223110571934544,0.22807242818377127,0.22506248416395006,0.024554030458824358
685,0.002161925281363452,8.221633264475868e-06,3.839227196985257e-06,0.997826013858175,0.014480977806825562,6.86256596096678e-05,3.1622758751651023e-05,0.985418773774813,0.48362302115435446,0.18154684466804577,0.18154787248099685,0.1532822616966029,0.5060369769241152,0.2367201434621946,0.2335958830161902,0.023646996597500004
686,0.002124612964287372,8.397472959538688e-06,3.895319061891643e-06,0.9978630942436911,0.014234061700230673,7.010820602168241e-05,3.209155685830667e-05,0.9856637385368894,0.4725719548820101,0.18920226785143843,0.18920319608524655,0.14902258118130496,0.49073843172679515,0.24483848706192934,0.2416068972528358,0.022816183958439734
687,0.0020892900131013344,8.559842246623741e-06,3.946152806013993e-06,0.997898203991846,0.014000214749286196,7.147809235575952e-05,3.251685998524697e-05,0.9858957902983727,0.4619598809361876,0.19649031691495425,0.19649114253971892,0.1450586596091393,0.47633135090161327,0.25247436135044515,0.24914181123782492,0.022052476510116614
688,0.002055760134961953,8.710305244212882e-06,3.9924473677694385e-06,0.997931537112426,0.013778152311945811,7.274834863286974e-05,3.290458930218493e-05,0.9861161947501192,0.45176766178055505,0.20343547880424026,0.20343619973344523,0.14136065968175945,0.46274088896153376,0.2596693286236193,0.25624163949069606,0.021348142924151013
689,0.00202385461402156,8.850186762244004e-06,4.034796652351731e-06,0.9979632604025638,0.01356676977488848,7.39300164498204e-05,3.325963886904243e-05,0.9863260405697928,0.44197615206578844,0.21006030232486292,0.2100609172415915,0.13790262836775716,0.4499002230882141,0.2664603423326487,0.2629428483189228,0.02069658626021434
690,0.0019934273790897503,8.980615777857848e-06,4.073694746328479e-06,0.997993518310386,0.013365110412670161,7.50325094405979e-05,3.358608235861924e-05,0.9865262709955306,0.43256650833423,0.21638555474125815,0.21638606295633375,0.13466187396817803,0.43774952924817234,0.27288036373387187,0.26927796437224405,0.020092142645711773
691,0.0019643512280766566,9.102561796169452e-06,4.109556345005546e-06,0.9980224366537822,0.013172340786343216,7.606391497421837e-05,3.3887340633577385e-05,0.9867177079580489,0.42352038811423787,0.22243036634614233,0.22243076768201764,0.13161847785760206,0.42623510515544244,0.2789588823116461,0.27527608823038546,0.019529924302526022
692,0.0019365147337735244,9.216862294176248e-06,4.142731902231852e-06,0.9980501256720301,0.012987730564815957,7.703122193448064e-05,3.416630607731103e-05,0.9869010719071724,0.4148200848028198,0.22821236925379126,0.22821266394919715,0.1287548819941918,0.4153086194812928,0.2847223580900592,0.2809633309030159,0.019005691525632192
693,0.0019098197531757669,9.32424474433478e-06,4.1735195164085935e-06,0.9980766824825635,0.012810636275678619,7.794050359555723e-05,3.442544018381719e-05,0.9870769977805419,0.4064486100803226,0.2337478259747838,0.23374801460622857,0.12605554933866508,0.4049264664045063,0.29019459851486434,0.286363185757809,0.01851574932282036
694,0.001884179460958874,9.425344890178015e-06,4.202174559884326e-06,0.9981021930195911,0.01264048847682836,7.879706944079776e-05,3.466685265093598e-05,0.9872460476010798,0.39838973859913623,0.23905174747944782,0.23905183089643714,0.12350668302497879,0.3950492091762669,0.29539708078103943,0.2914968466097674,0.018056863432926284
695,0.003206902596331258,1.4511606282825576e-06,8.33854671252425e-07,0.9967908123883692,0.021354527094183357,1.2041785843484114e-05,6.827996480516958e-06,0.9786266031234927,0.6835205655846828,0.016324122018862255,0.016324532625414633,0.2838307797710403,0.8925755474519881,0.026564060128693494,0.02621397547030471,0.05464641694901378
696,0.0030651080304022822,2.58093303788462e-06,1.4425535604328119e-06,0.9969308684829995,0.020426512241290485,2.1433662750158725e-05,1.182167765933062e-05,0.9795402324183,0.6695412737740326,0.03197334882940935,0.03197406683245168,0.2665113105641065,0.8496746291891388,0.05056321097324533,0.04989670972594768,0.049865450111668236
697,0.0029447852695091833,3.4871385587319296e-06,1.9026760627132678e-06,0.9970498249158694,0.019637886151904076,2.8978875786154673e-05,1.5602877325126017e-05,0.9803175320949845,0.6547666106087843,0.04689199769665876,0.0468929394986236,0.2514484521959335,0.8104165129625047,0.07232554504100704,0.0713720133279533,0.04588592866853486
698,0.002840809149264291,4.231671601621646e-06,2.2606361886421645e-06,0.9971526985429454,0.01895555399594836,3.518662430251553e-05,1.854914229569084e-05,0.9809907102374533,0.639639374111234,0.061066444520222585,0.06106754288851162,0.23822663848003178,0.7744232754810035,0.09213339310954463,0.09091852624535424,0.04252480516409758
699,0.0027495964989935617,4.855499510984986e-06,2.5458998322558225e-06,0.9972430021016632,0.018356332558302893,4.039448625183736e-05,2.090051545874129e-05,0.9815823724399865,0.6244562274015639,0.07450771821776422,0.07450891923029042,0.22652713515038142,0.7413470941831799,0.11022803752588695,0.10877437238332736,0.03965049590760573
700,0.0026685656091736615,5.3867729547571405e-06,2.777912717789251e-06,0.9973232697051537,0.017823490503226208,4.4834751665176714e-05,2.2815616267968227e-05,0.9821088591288406,0.6094157143002835,0.08724096986492423,0.0872422303115672,0.21610108552322496,0.7108759023186647,0.12681535803763083,0.12514273349122496,0.03716600615247939
701,0.0025958079808030563,5.845457672939659e-06,2.9699378261415853e-06,0.9973953766236978,0.017344641967741534,4.867237288635971e-05,2.4402755435456555e-05,0.9825822829039367,0.5946494767213337,0.09929900657757505,0.09930029183848059,0.20675122486261055,0.6827332812308398,0.1420712363677407,0.14019718428157488,0.034998298119844756
702,0.002414314774834446,6.914095205213804e-06,3.3869227789703618e-06,0.9975753842071815,0.016148463147170868,5.762937150762859e-05,2.7857448296604643e-05,0.9837660500330249,0.5527009304251602,0.13179099110807496,0.13179220548669987,0.1837158729800651,0.6099886301350378,0.18125437235140535,0.1788627912065446,0.029894206307012228
703,0.0023631108731617485,7.196109988965033e-06,3.4898256121679833e-06,0.9976262031912371,0.015810551051960168,5.9997330077083425e-05,2.8712127086935145e-05,0.984100739490876,0.5396117081213972,0.1415179005608281,0.14151905795091355,0.17735133336686112,0.5890065620757372,0.19249584936038167,0.18995574448853933,0.028541844075341744
704,0.002315503026937867,7.450649773281069e-06,3.5801546082023186e-06,0.9976734661686807,0.015496196611554679,6.213626403187364e-05,2.9463224873063996e-05,0.9844122038995403,0.5269865856464981,0.1507516703210492,0.1507527595055571,0.17150898452689564,0.5693991001714701,0.20297874929301532,0.20030012494513139,0.02732202559038327
705,0.0022710347779134046,7.681743295669526e-06,3.6600839861240756e-06,0.9977176233948049,0.015202421293698493,6.407962950990436e-05,3.012858694400484e-05,0.9847033704898476,0.5148223961667039,0.15952476547788683,0.1595257776129912,0.16612706074241823,0.5510384908413838,0.2127765890309036,0.20996848191178583,0.026216438215926834
706,0.002229329311060669,7.892649826246713e-06,3.7313202061925026e-06,0.9977590467189068,0.014926764762726178,6.585450970036847e-05,3.0722228579167796e-05,0.9849766584989943,0.503110760050318,0.16786757540519315,0.1678685035815184,0.1611531609629706,0.533811809976775,0.22195381449412765,0.21902441284854426,0.025209962680553116
707,0.0021900724347984624,8.086036165624098e-06,3.795219451896256e-06,0.997798046309584,0.0146671744256123,6.748307758742188e-05,3.125529516652432e-05,0.9852340872016339,0.49183980262045907,0.17580841168399491,0.17580925057277216,0.15654253512277386,0.5176189820520078,0.23056713149881164,0.22752387677971775,0.024290009669462608
708,0.002152999771031525,8.264106930577248e-06,3.852871937211944e-06,0.9978348832501007,0.014421922231582755,6.89836734076829e-05,3.1736751649546426e-05,0.9854773573433601,0.4809953857526957,0.18337356546207684,0.1833743110286539,0.1522567377565735,0.5023710807194423,0.2386666150028304,0.23551628901040372,0.023446015267323584
709,0.002117886975399001,8.428701538273889e-06,3.9051631708937395e-06,0.9978697791598918,0.01418954110504446,7.03716072033998e-05,3.217388383037597e-05,0.9857079134039217,0.47056199489914496,0.19058740065603688,0.19058804992701983,0.1482625545177983,0.4879888740147173,0.2462966372181984,0.2430454370736327,0.022669051693451812
710,0.0020845422624855402,8.581368697225124e-06,3.952819764126298e-06,0.9979029235490531,0.013968776336239313,7.165977565372171e-05,3.2572673423922934e-05,0.9859269912146831,0.46052337085354017,0.197472463934932,0.19747301480823942,0.1445311504032884,0.474401578143246,0.2534966465914103,0.25015024949397147,0.02195152577137224
711,0.002052800431501329,8.72342118757586e-06,3.996442569034279e-06,0.997934479704742,0.01375854669035121,7.285911584885738e-05,3.293806949838166e-05,0.9861356561243015,0.45086297273041603,0.20404960816881415,0.20405005925815023,0.1410373598426195,0.46154579166558307,0.2603018254469416,0.2568654448007942,0.02128693808668104
712,0.0020225183075887115,8.855980676128636e-06,4.036532952276801e-06,0.9979645891787828,0.013557914730911341,7.397897679432952e-05,3.3274203817758623e-05,0.9863348320884766,0.4415642952156504,0.21033811222702703,0.21033846273416873,0.13775912982315397,0.4493645790526387,0.2667436455665146,0.2632220798133013,0.020669695567545276
713,0.0019935710357884256,8.98001160563717e-06,4.0735123180264715e-06,0.997993375440288,0.013366062673326616,7.502740044196743e-05,3.358455092169494e-05,0.9865253253753098,0.43261109651370167,0.2163558011363261,0.2163560507459059,0.13467705160406654,0.43780668391457983,0.2728503406776356,0.26924801592289893,0.020094959484885627
714,0.001965849117543307,9.096348204918894e-06,4.1077373177196614e-06,0.998020946796934,0.013182273068222743,7.60113457827638e-05,3.3872052897143754e-05,0.9867078435330973,0.42398755383735853,0.2221191605769967,0.22211930936958457,0.1317739762160602,0.4268258509523688,0.2786473092461876,0.2749683165930124,0.019558523208431305
715,0.001939255987775673,9.20571639058852e-06,4.1395119114958485e-06,0.9980473987839222,0.013005912998532074,7.693687066532584e-05,3.413921837793231e-05,0.9868830109124246,0.4156783640238885,0.2276434433058032,0.2276434916858938,0.12903470098441455,0.4163802399833923,0.28415745890238414,0.2804055872575585,0.0190567138566651
716,0.002960240894646324,3.3734239572634837e-06,1.8463757380511226e-06,0.9970345393056583,0.01973924498884187,2.803145439557595e-05,1.5139875422391042e-05,0.98021758368134,0.6568241104084824,0.04488790207799318,0.04488870568563659,0.2533992818278878,0.8156048361411026,0.06945943360331183,0.06854353881984429,0.04639219143574127
717,0.002553279717393612,6.10554152678125e-06,3.07535335042672e-06,0.9974375393877292,0.017064565684153668,5.0850152162328604e-05,2.5274967160383965e-05,0.9828593091965235,0.5854669434885814,0.10661316123181837,0.10661425011714977,0.20130564516245056,0.6659794050965241,0.15112644430723018,0.14913253846912822,0.03376161212711763
718,0.0024938138751680835,6.459272027843367e-06,3.2146760777676277e-06,0.9974965121767263,0.016672721454202604,5.3814245535653235e-05,2.642885873859474e-05,0.9832470354415231,0.571954846834304,0.11715585212090923,0.11715691566805382,0.19373238537673282,0.6422272912047993,0.16393142825089074,0.16176839457400108,0.03207288597030895
719,0.002439065914830325,6.774709402016454e-06,3.334957941572006e-06,0.997550824417826,0.01631173497639283,5.6459693211588476e-05,2.7426204779738093e-05,0.9836043791256159,0.558837812228748,0.12717131048498984,0.12717233266871422,0.18681854461754807,0.6200762708529155,0.17584081915558794,0.1735204635865172,0.030562446404979335
720,0.0023883722764677052,7.058052742281455e-06,3.4398181573754615e-06,0.9976011298526327,0.015977283923556445,5.883788514922522e-05,2.8296658252167134e-05,0.9839355815330421,0.5461344881300577,0.1366914683268377,0.1366924362777311,0.18048160726537352,0.5993750284555278,0.18694406168508412,0.18447701378259962,0.029203896076788475
721,0.0023411955211692656,7.314204630503993e-06,3.5320295488595426e-06,0.9976479582446514,0.015665864895997767,6.098949284617256e-05,2.9062953966934636e-05,0.9842440826571891,0.5338528474642361,0.1457470007955757,0.14574790422239514,0.17465224751779315,0.5799897523571801,0.19731931839446512,0.1947151792926402,0.02797574995571461
722,0.002297095239332179,7.547096146588993e-06,3.6137483951491686e-06,0.997691743916126,0.015374605065376232,6.29471501811152e-05,2.9742783669114693e-05,0.9845327050007735,0.5219932871174646,0.15436703417537684,0.15436786489844267,0.16927181380871592,0.561801895854976,0.20703514079030194,0.20430260932763236,0.026860354027089747
723,0.002255706707156382,7.759917885007413e-06,3.6866738809063082e-06,0.9977328467010778,0.015101123851108792,6.473736039417101e-05,3.0350097754416364e-05,0.9848037886907426,0.5105508866091266,0.1625790082981365,0.16257975987126771,0.1642903452214692,0.5447062150470778,0.2161518661075448,0.21329884668665705,0.02584307215872046
724,0.0022167249615682827,7.955288089087194e-06,3.7521612751714857e-06,0.9977715675890674,0.014843429619847507,6.638188503546505e-05,3.089602987831587e-05,0.9850592924652387,0.49951704452288553,0.17040863417597232,0.1704093015791397,0.15966501972200256,0.5286090611074433,0.22472278600148005,0.22175648114920538,0.024911671741871207
725,0.0021798927430215858,8.135376633799666e-06,3.8113034192778904e-06,0.9978081605769253,0.014599841409671889,6.789876886905537e-05,3.138956308837202e-05,0.9853008702583708,0.4888806723052551,0.1778799132668431,0.17788049265545075,0.15535892177245095,0.5134269027731249,0.2327951272746364,0.22972211735330444,0.02405585259893431
726,0.002144991336483975,8.30199902407313e-06,3.864990910021724e-06,0.9978428416735818,0.014368929434392356,6.930311745295334e-05,3.183802210887983e-05,0.9855299294260459,0.47862906022003804,0.18501519237427286,0.18501568087395065,0.15134006653173837,0.4990850503081962,0.24041087690894286,0.23723718901154306,0.023266883771317963
727,0.0021118333190299813,8.456685584483332e-06,3.9139556481129385e-06,0.9978757960397374,0.014149467923755002,7.060766973955831e-05,3.2247429726448156e-05,0.9857476769767789,0.4687485215316623,0.19183524550996772,0.19183564104802422,0.14758059191034578,0.4855165573854151,0.24760747971701305,0.24433864741065495,0.022537315486916874
728,0.002080257043148546,8.600736936195919e-06,3.958804713344084e-06,0.9979071834152019,0.013940399245560113,7.182325753446399e-05,3.2622784186391984e-05,0.985955154712719,0.45922484974222705,0.19835936250374647,0.1983596636703283,0.1440561240836982,0.47266127202384045,0.25441842858772545,0.2510595439104363,0.021860755477997793
729,0.0020501221725208714,8.73526581425139e-06,4.000045463890168e-06,0.9979371425162009,0.013740804845253219,7.295915196244182e-05,3.296826481628742e-05,0.986153267737968,0.4500436568829948,0.20460544560666505,0.2046056515400251,0.1407452459703151,0.46046501868032597,0.2608737669701954,0.2574295258297177,0.021231688519760882
730,0.002021306236122171,8.861231010006853e-06,4.038105370227498e-06,0.9979657944274977,0.013549882815413809,7.402334484392043e-05,3.328739459279818e-05,0.9863428064451496,0.4411906140089233,0.2105901052888435,0.21059021558026986,0.13762906512196332,0.44887889078879173,0.26700051742620284,0.26347525936923255,0.020645332415772776
731,0.001993701616979333,8.979462320601908e-06,4.07334644440159e-06,0.9979932455742556,0.013366928258714104,7.502275559797656e-05,3.358315846654736e-05,0.9865244658272214,0.43265162566533366,0.21632875560261347,0.21632877021744204,0.1346908485146108,0.43785863876478426,0.2728230489433265,0.2692207920977829,0.020097520194106357
732,0.0032205691986591004,1.3387165202598826e-06,7.712570866625279e-07,0.9967773208277341,0.02144389552821441,1.1107872696173334e-05,6.314935932682949e-06,0.9785386816631568,0.6846870274791488,0.014920344566784116,0.014920640750202338,0.2854719872038647,0.8965189386734651,0.024345429732143972,0.02402445676127954,0.0551111748331115
733,0.003088208780803322,2.4014562386094424e-06,1.3483748976218246e-06,0.9969080413880603,0.020577800582962776,1.9940599045239983e-05,1.1048458610944698e-05,0.979391210359381,0.6720618247178016,0.029285170167518724,0.02928568997282034,0.2693673151418594,0.8569122731413495,0.046531399155106574,0.04591782730796459,0.050638500395579336
734,0.0029746209417778114,3.2669131908351514e-06,1.7932606630244324e-06,0.9970203188843684,0.019833534565542977,2.7144216095998507e-05,1.470315859626514e-05,0.9801246180597647,0.6586952282423532,0.0430468151695442,0.04304749841853992,0.25521045816956267,0.8203938272420132,0.06681132974801877,0.06593021910776117,0.04686462390220695
