tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_eugenol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_eugenol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_eugenol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_eugenol,phase2_w_water4C_aparicio2007
237,0.0006478462723697542,1.2384541301193637e-05,7.08512175968423e-06,0.9993326840645694,0.004376978825461802,0.00010426862116962555,6.434190694596643e-05,0.9954544106464226,0.16462762083033292,0.30597560905320076,0.30597667092749814,0.22342009918896827,0.16626775106801672,0.3850909850599748,0.41537252309262584,0.0332687407793825
238,0.0006280428477301091,1.2424494674196916e-05,7.154165036293928e-06,0.9993523784925594,0.004243663377102555,0.00010461684298240146,6.49762638707222e-05,0.9955867435160444,0.15975395113799162,0.3082943185059698,0.3082951863983189,0.22365654395771978,0.1611555740436227,0.3875524331676534,0.41802725264945606,0.0332647401392678
239,0.0006094089631240586,1.2461767299463621e-05,7.2194063842378995e-06,0.9993709098631922,0.004118193630567941,0.00010494186684712301,6.557579176336786e-05,0.9957112887108216,0.15515915059038507,0.31047636640584153,0.3104770532966506,0.2238874297071229,0.15634836608130012,0.38986632474873584,0.42052284143327767,0.033262467736686355
240,0.0005918444361225617,1.2496619806010774e-05,7.28114850987524e-06,0.9993883777955614,0.003999899834009568,0.0001052459341212955,6.614325518824375e-05,0.9958287109766809,0.1508200710923492,0.3125334530727042,0.3125339707601576,0.22411250507478905,0.15181963014424846,0.39204554361501526,0.42287318460177287,0.033261641638963495
241,0.0005752601594999044,1.2529280167899388e-05,7.339663128996683e-06,0.9994048708972031,0.0038881860259859656,0.00010553100685530195,6.66811365980086e-05,0.9959396018305607,0.1467160438110242,0.31447598427359985,0.31447634350561343,0.22433162840976248,0.14754585206920384,0.3941015159475798,0.42509060526675496,0.033262026716461425
242,0.0005595766181150835,1.2559948635632798e-05,7.395194798563755e-06,0.9994204682384508,0.0037825201871207613,0.0001057988097744635,6.719167109251352e-05,0.9960444893320123,0.14282855777447953,0.3163132448520093,0.316313455441217,0.22454474193229407,0.143506092360069,0.3960444107691046,0.42718607070282244,0.033263426168003894
243,0.0005447226373950023,1.2588801813632151e-05,7.447964203479127e-06,0.9994352405965878,0.003682425924571939,0.00010605086502048875,6.76768762530237e-05,0.9961438463341545,0.1391409869271244,0.31805354528308843,0.31805361620726236,0.22475185158252467,0.13968164322619048,0.3978833082251403,0.4291693738378708,0.03326567471079848
244,0.00295353861276531,3.332520795143963e-06,8.666502301432226e-07,0.9970422622162094,0.01969543593441837,2.7692810659282884e-05,7.76803064702502e-06,0.9802691032242753,0.644855445808186,0.040878189490732394,0.040886007910852264,0.2733803567902293,0.8151799900569134,0.06439527685047114,0.06947202785561742,0.05095270523699809
245,0.0026342089235427833,5.3723637718909495e-06,1.551453138932196e-06,0.9973588672595465,0.017597600141505063,4.472392019151155e-05,1.3931119571925541e-05,0.9823437448187314,0.5943364054973214,0.07521081295629695,0.07522165107874898,0.25523113046763285,0.7188397265242907,0.11335775681587847,0.12228881240524954,0.045513704254581094
246,0.0023792565814301516,6.75459531329765e-06,2.128377967378595e-06,0.9976118604452892,0.015917291690903466,5.631167598986372e-05,1.9139067711795742e-05,0.9840072575653948,0.5483483442581598,0.10392871219317237,0.10394043575979366,0.24378250778887411,0.6424608187586306,0.15173888189364618,0.16368872742478496,0.04211157192293828
247,0.0021692125951225352,7.75161395730082e-06,2.6279203225997723e-06,0.9978204078705976,0.014529333522637397,6.470039545121682e-05,2.3659191415292947e-05,0.9853823068904961,0.5075324958988211,0.12809488150893275,0.12810649624382817,0.23626612634841812,0.580577416833376,0.18259937395567144,0.19697520746651473,0.039848001744437846
248,0.0019926484181384124,8.502722785238637e-06,3.066703186582914e-06,0.9979957821558898,0.013360060502991624,7.104066030642679e-05,2.7637173143312672e-05,0.9865412616635586,0.4715669374155535,0.14861275450055078,0.14862380077865023,0.23119650730524544,0.5294820971820678,0.20793865921387725,0.22430575909179257,0.03827348451226244
249,0.0018420288458415464,9.087344189808642e-06,3.455631095560508e-06,0.9981454281788731,0.012360755552428895,7.59900607816267e-05,3.116880077640807e-05,0.987532085586013,0.43987671645549664,0.16619826760893455,0.16620854916050315,0.22771646677506566,0.4866073233276881,0.2291107051743151,0.24714120134453185,0.03714077015346491
250,0.0017120323313113484,9.554237367022527e-06,3.8026912131458987e-06,0.9982746107401085,0.011496905375152364,7.99532726610839e-05,3.432449725216516e-05,0.9883888168549344,0.4118698048706389,0.18140842236095772,0.18141787565219755,0.2253038971162058,0.4501301966401079,0.24706251839439247,0.2665031828378327,0.03630410212766675
251,0.00159873497203485,9.935000557525082e-06,4.1141039505011355e-06,0.998387215923457,0.010742984795979611,8.319315698525866e-05,3.715933004709177e-05,0.989136662716988,0.38701194552698154,0.19467615544248884,0.19468478380844947,0.22362711522208029,0.4187250931104084,0.26247539742057147,0.283126653424314,0.03567285604470622
252,0.0014991577052086956,1.0250988156457225e-05,4.39488213440464e-06,0.9984861964245005,0.010079561430927808,8.588775874327883e-05,3.9717844927840705e-05,0.989794832965401,0.36484407901663446,0.20633994439649228,0.20634778381860192,0.22246819276827132,0.3914067316904687,0.27585160846390683,0.2975534059326231,0.03518825391300141
253,0.001410989767873162,1.0517124545984958e-05,4.649146815639935e-06,0.9985738439607652,0.0094915246904531,8.816178155358486e-05,4.2036786323080164e-05,0.9903782767416702,0.3449795985463385,0.21666669777483258,0.21667379879150747,0.2216799048873216,0.36742835936609125,0.28756938506407315,0.31019142465787475,0.034810830911960855
254,0.0013324084843847643,1.0744138507337619e-05,4.880328836430715e-06,0.9986519670482714,0.008966929109416369,9.010505758464637e-05,4.414683377812948e-05,0.9908988189992209,0.32709531410787773,0.2258688916019874,0.22587530971568914,0.2211604845744458,0.3462140848995578,0.2979188984946547,0.3213536960946046,0.03451332051118293
255,0.0012619561397321601,1.0939926276776567e-05,5.091310382006666e-06,0.998722012623609,0.008496202025184196,9.178383257671647e-05,4.60738254042781e-05,0.9913659403168348,0.3109214058882882,0.23411730977276615,0.2341231004242034,0.22083818391474214,0.32731286034837037,0.3071264323684002,0.3312842904365699,0.034276416846659725
256,0.0011984530634603573,1.1110420731364033e-05,5.284529547843898e-06,0.9987851519862604,0.00807158279519743,9.324797398637024e-05,4.783966561054876e-05,0.9917873295652057,0.29623218284354036,0.24155051338159747,0.2415557294216282,0.22066157435323389,0.3103664996215458,0.31537102353378016,0.3401763140372034,0.03408616280747069
257,0.0011409346373070762,1.1260159571430509e-05,5.46206097729104e-06,0.9988423431421442,0.007686715312338564,9.453569038590062e-05,4.9463028620208475e-05,0.9921692859686554,0.2828381958406185,0.24828192885128333,0.24828661938295446,0.2205932559251437,0.2950870121268484,0.3227961681795716,0.34818453752864315,0.03393228216493678
258,0.0010886047586888326,1.1392669234001543e-05,5.625679087363783e-06,0.9988943768929898,0.007336346237313156,9.567672543952927e-05,5.0959912591161024e-05,0.9925170171246561,0.2705797140993272,0.2544051911641029,0.25440940113527205,0.22060569360129795,0.28124024593803226,0.3295182160049558,0.3554344507955031,0.033807087261508814
259,0.0010408008840126174,1.1510728522363538e-05,5.776909246895796e-06,0.9989419114782181,0.007016097806745421,9.66945545015766e-05,5.234409022855883e-05,0.9928348635485245,0.25932141436595885,0.25999821056532635,0.26000198076275105,0.22067839430596378,0.2686338901400225,0.33563249540270823,0.3620288701299365,0.03370474432733288
260,0.0009566350269880777,1.1711940393597864e-05,6.047298219653448e-06,0.9990256057343987,0.006451828150953825,9.843206346520111e-05,5.482037822916398e-05,0.9933949194073517,0.2393611294753502,0.26984455668804264,0.2698475541576557,0.22094675967895128,0.24653096490153947,0.34634006588307703,0.3735772878337371,0.033551681381646326
261,0.0009194049307502309,1.1798343528854898e-05,6.1685931640046645e-06,0.999062628132557,0.0062020550598160815,9.917930245096489e-05,5.5931832178365555e-05,0.9936428338055546,0.23047580033236778,0.27419982455042347,0.2742024820741376,0.22112189304307117,0.23678893719934704,0.35105444178055206,0.3786618801370395,0.03349474088306147
262,0.000884936011485527,1.1876967373768861e-05,6.281822128032847e-06,0.9990969051990127,0.005970711798859225,9.985987701734658e-05,5.696970936078255e-05,0.9938724586147626,0.2222188727739158,0.27823210975613977,0.2782344541731384,0.22131456329680602,0.22778726917218617,0.3554078206072614,0.3833571298357126,0.03344778038483983
263,0.0008529349584186845,1.1948810602269373e-05,6.3877476686628376e-06,0.9991287284833104,0.005755850482710105,0.00010048228205193044,5.794093110768529e-05,0.9940857263041303,0.21452680968934848,0.28197580033785086,0.2819778558079005,0.22151953416490006,0.21944469277783618,0.3594401353074582,0.38770610553666485,0.03340906637804069
264,0.0008231481887317613,1.2014708530153345e-05,6.487040747145147e-06,0.9991583500619909,0.005555785735079305,0.00010105363131966427,5.885159207978412e-05,0.9942843090415212,0.20734423748499164,0.2854606056403029,0.28546239393586786,0.22173276293883765,0.21169140801626746,0.36318563930592257,0.39174575027110015,0.033377202406709834
265,0.0007953554567574422,1.207536621198859e-05,6.580294655486624e-06,0.9991859888823751,0.005369052682152213,0.00010157993585159698,5.9707085200009174e-05,0.9944696602967962,0.200622697461483,0.28871231982923207,0.2887138605999856,0.2219511221092993,0.204467130186399,0.3666738813639897,0.39550793293797604,0.033351055511635204
266,0.0007693645481429619,1.2131381882080262e-05,6.668035074845873e-06,0.9992118360349002,0.005194372021202655,0.00010206630143317953,6.051219191672367e-05,0.9946430494854476,0.19431961509730017,0.2917534418135023,0.2917547528227867,0.22217219026641086,0.19771952277481222,0.36993048635094306,0.39902029040792014,0.033329700466324635
267,0.0007450070022524676,1.2183266539028196e-05,6.750729439163152e-06,0.9992360590017694,0.005030621835959048,0.00010251709373296611,6.127116641038398e-05,0.9948055899038977,0.18839744510170198,0.2946036817952328,0.29460477913003785,0.22239409397302753,0.19140292997260153,0.3729777855534968,0.4023069073414973,0.03331237713240419
268,0.000722134578488832,1.2231459183246338e-05,6.828794661564016e-06,0.9992588051676664,0.004876814288434571,0.00010293606693514786,6.198780515464807e-05,0.9949582618394756,0.18282295905979254,0.2972803778272345,0.29728127608378985,0.2226153870291832,0.18547734412199735,0.3758353292987979,0.40538886907388416,0.0332984575053207
269,0.0007006163303170515,1.2276338990907303e-05,6.902603661488026e-06,0.9992802047270306,0.004732076300897191,0.00010332646661972897,6.266550574606219e-05,0.9951019317267371,0.1775666491003914,0.2997988402435229,0.29979955269090863,0.22283495796517705,0.17990755882817033,0.37852030672515713,0.40828471435239894,0.03328742009427365
270,0.0006803361707702852,1.231823513793137e-05,6.972490917228544e-06,0.9993003731031745,0.004595633468716058,0.0001036911128671748,6.330731700126681e-05,0.9952373681014156,0.17260222657889768,0.30217263818170437,0.3021731769058971,0.22305195833350078,0.17466246995537138,0.3810478917713193,0.4110108084965767,0.03327882977673259
271,0.0006611908356310128,1.2357434771783048e-05,7.038757204864571e-06,0.9993194129723922,0.004466796589989735,0.00010403246776098902,6.391598175405232e-05,0.9953652549604952,0.16790619878881197,0.30441383913611386,0.3044142151667475,0.22326574690832668,0.16971449524114804,0.38343153007228586,0.4135816528230318,0.03327232186353425
272,0.0006430881703921583,1.2394189511947976e-05,7.1016736535216395e-06,0.9993374159664423,0.0043449503276840416,0.00010435269048478552,6.449397351022287e-05,0.995486203008321,0.16345751004483547,0.3065332101860008,0.30653343360793606,0.22347584616122756,0.16503908969650768,0.38568317819931547,0.41601014267144604,0.0332675894327307
273,0.0006259456838778401,1.2428720803758945e-05,7.161485239009459e-06,0.9993544641100793,0.004229543629810358,0.00010465368274098742,6.50435280515501e-05,0.9956007591593972,0.1592372361930114,0.30854038793951355,0.30854046799110185,0.22368190787637326,0.16061433885864815,0.3878135042498648,0.418307783744994,0.03326437314649296
274,0.0029950927556201806,3.0391196114043336e-06,7.800263145573454e-07,0.9970010880984539,0.01996787581997555,2.524879212884714e-05,6.989964550849728e-06,0.9799998854233448,0.6507383899216768,0.0365987317568256,0.036604907932940495,0.2760579703885572,0.8276487711602915,0.05800653257711633,0.0625782038634997,0.05176649239909261
275,0.0026996823892393973,4.983757764229269e-06,1.4079215083147536e-06,0.997293925931488,0.01802833915518137,4.147354842410369e-05,1.2637629482891723e-05,0.9819175496669116,0.6053999714462552,0.06799478306760827,0.06800360952352298,0.2586016359626135,0.7385936777381678,0.10337368679684411,0.11151653928246559,0.04651609618252234
276,0.0024596661442045425,6.340255125470118e-06,1.943115306048897e-06,0.9975320504853639,0.016447764931620156,5.283341513667769e-05,1.7465194585413706e-05,0.9834819364586577,0.5633143943126873,0.09478298495547906,0.09479276024017474,0.2471098604916589,0.6664262515567233,0.13973424487698438,0.1507372353499408,0.043102268216351575
277,0.0022590572915736173,7.339732986769367e-06,2.4113579489051693e-06,0.9977311916174907,0.015123424104342285,6.123142552517415e-05,2.1698449309478676e-05,0.9847936460208231,0.5252761830712324,0.11771847288033808,0.11772834045211905,0.23927700359631052,0.606909751338728,0.16949318811046776,0.18283593483957794,0.04076112571122632
278,0.0020882933193834036,8.105180751812114e-06,2.8267666301287635e-06,0.9979007747332347,0.01399374575151421,6.76825024502432e-05,2.5461064935181356e-05,0.9859131106811003,0.4912200997080128,0.1374824103711602,0.13749193758988934,0.23380555233093755,0.5570499278988256,0.19428369495088393,0.2095749418924573,0.03909143525783329
279,0.0019409928808577905,8.708817214529686e-06,3.198510661957354e-06,0.9980470997912657,0.013017537071820243,7.278389273080443e-05,2.883346341955903e-05,0.9868808455720293,0.4607963751461183,0.15463862663698932,0.15464760346549508,0.2299173947513973,0.5147032767585682,0.2152469896961539,0.2321855574746693,0.0378641760706086
280,0.001812597204137632,9.19604009356652e-06,3.5332472937211294e-06,0.9981746735084751,0.01216528843436199,7.691183692759049e-05,3.187419815964288e-05,0.9877259255305507,0.4335865058992145,0.16964112623974217,0.1696494624982705,0.22712290536277288,0.478306138475145,0.23320215926822296,0.2515514434195014,0.03694025883713056
281,0.0016997040816656395,9.596860198465715e-06,3.8361501507398795e-06,0.9982868629079851,0.011414915831861806,8.031557776031942e-05,3.4628933989414436e-05,0.9884701396563885,0.40918449101728444,0.18285287028314595,0.18286054088185288,0.22510209781771673,0.44669548647202395,0.24875132623820184,0.26832215198724896,0.03623103530252528
282,0.0015996978646054898,9.931904699596137e-06,4.111403932950649e-06,0.9983862588267619,0.01074939630592512,8.316677799069789e-05,3.713473980739929e-05,0.9891303021762768,0.3872248222498539,0.19456441839002783,0.19457143325212442,0.22363932610799395,0.41899028485204837,0.2623465802757417,0.2829853616149931,0.03567777325721681
283,0.001510524070461968,1.02158034460376e-05,4.362475353359128e-06,0.9984748976507386,0.010155326621061245,8.558743233319296e-05,3.942242728939497e-05,0.9897196635193161,0.36738897378335394,0.20500956051244237,0.20501594772974752,0.2225855179744561,0.39451182720171146,0.2743337547272592,0.2959141164928153,0.03524030157821405
284,0.0014305422932649543,1.0459207434763598e-05,4.592279563226723e-06,0.9985544062197371,0.009621981272123107,8.76665276128998e-05,4.1517983562909384e-05,0.9902488342167012,0.34940343635755117,0.21437768502104448,0.2143834813206346,0.22183539730076976,0.3727292718807787,0.2849818025898587,0.30739852323517314,0.034890402294189396
